sku_id,discount,orders_num,ds
5,-0.01,427.24080073447425,20240107
5,0.0,427.24080073447425,20240107
5,0.01,405.33162492878495,20240107
5,0.02,405.33162492878495,20240107
5,0.03,405.33162492878495,20240107
5,0.04,405.33162492878495,20240107
5,0.05,405.33162492878495,20240107
5,-0.05,397.5948973572151,20240108
5,-0.04,397.5948973572151,20240108
5,-0.03,397.5948973572151,20240108
5,-0.02,397.5948973572151,20240108
5,-0.01,397.5948973572151,20240108
5,0.0,397.5948973572151,20240108
5,0.01,382.9730403941131,20240108
5,0.02,382.9730403941131,20240108
5,0.03,382.9730403941131,20240108
5,0.04,382.9730403941131,20240108
5,0.05,382.9730403941131,20240108
5,-0.05,363.9056507701884,20240109
5,-0.04,363.9056507701884,20240109
5,-0.03,363.9056507701884,20240109
5,-0.02,363.9056507701884,20240109
5,-0.01,363.9056507701884,20240109
5,0.0,363.9056507701884,20240109
5,0.01,350.3743782165592,20240109
5,0.02,350.3743782165592,20240109
5,0.03,350.3743782165592,20240109
5,0.04,350.3743782165592,20240109
5,0.05,350.3743782165592,20240109
5,-0.05,383.68431271725456,20240110
5,-0.04,383.68431271725456,20240110
5,-0.03,383.68431271725456,20240110
5,-0.02,383.68431271725456,20240110
5,-0.01,383.68431271725456,20240110
5,0.0,383.68431271725456,20240110
5,0.01,365.7940605326999,20240110
5,0.02,365.7940605326999,20240110
5,0.03,365.7940605326999,20240110
5,0.04,365.7940605326999,20240110
5,0.05,365.7940605326999,20240110
5,-0.05,371.8558601631998,20240111
5,-0.04,371.8558601631998,20240111
5,-0.03,371.8558601631998,20240111
5,-0.02,371.8558601631998,20240111
5,-0.01,371.8558601631998,20240111
5,0.0,371.8558601631998,20240111
5,0.01,356.1800185417732,20240111
5,0.02,356.1800185417732,20240111
5,0.03,356.1800185417732,20240111
5,0.04,356.1800185417732,20240111
5,0.05,356.1800185417732,20240111
5,-0.05,421.24029261341644,20240112
5,-0.04,421.24029261341644,20240112
5,-0.03,421.24029261341644,20240112
5,-0.02,421.24029261341644,20240112
5,-0.01,421.24029261341644,20240112
5,0.0,421.24029261341644,20240112
5,0.01,398.3791212754221,20240112
5,0.02,398.3791212754221,20240112
5,0.03,398.3791212754221,20240112
5,0.04,398.3791212754221,20240112
5,0.05,398.3791212754221,20240112
5,-0.05,386.02062642811376,20240113
5,-0.04,386.02062642811376,20240113
5,-0.03,386.02062642811376,20240113
5,-0.02,386.02062642811376,20240113
5,-0.01,386.02062642811376,20240113
5,0.0,386.02062642811376,20240113
5,0.01,374.32338539708456,20240113
5,0.02,374.32338539708456,20240113
5,0.03,374.32338539708456,20240113
5,0.04,374.32338539708456,20240113
5,0.05,374.32338539708456,20240113
5,-0.05,438.51993299540345,20240114
5,-0.04,438.51993299540345,20240114
5,-0.03,438.51993299540345,20240114
5,-0.02,438.51993299540345,20240114
5,-0.01,438.51993299540345,20240114
5,0.0,438.51993299540345,20240114
5,0.01,419.5600642607977,20240114
5,0.02,419.5600642607977,20240114
5,0.03,419.5600642607977,20240114
5,0.04,419.5600642607977,20240114
5,0.05,419.5600642607977,20240114
8,-0.05,787.7266948191631,20240101
8,-0.04,787.7266948191631,20240101
8,-0.03,787.7266948191631,20240101
8,-0.02,787.7266948191631,20240101
8,-0.01,787.7266948191631,20240101
8,0.0,787.7266948191631,20240101
8,0.01,729.0665412053932,20240101
8,0.02,729.0665412053932,20240101
8,0.03,729.0665412053932,20240101
8,0.04,729.0665412053932,20240101
8,0.05,729.0665412053932,20240101
8,-0.05,960.9109918600367,20240102
8,-0.04,960.9109918600367,20240102
8,-0.03,960.9109918600367,20240102
8,-0.02,960.9109918600367,20240102
8,-0.01,960.9109918600367,20240102
8,0.0,960.9109918600367,20240102
8,0.01,856.2434324253279,20240102
8,0.02,856.2434324253279,20240102
8,0.03,856.2434324253279,20240102
8,0.04,856.2434324253279,20240102
8,0.05,856.2434324253279,20240102
8,-0.05,895.8084276382306,20240103
8,-0.04,895.8084276382306,20240103
8,-0.03,895.8084276382306,20240103
8,-0.02,895.8084276382306,20240103
8,-0.01,895.8084276382306,20240103
8,0.0,895.8084276382306,20240103
8,0.01,824.2776431735952,20240103
8,0.02,824.2776431735952,20240103
8,0.03,824.2776431735952,20240103
8,0.04,824.2776431735952,20240103
8,0.05,824.2776431735952,20240103
8,-0.05,855.6274811342796,20240104
8,-0.04,855.6274811342796,20240104
8,-0.03,855.6274811342796,20240104
8,-0.02,855.6274811342796,20240104
8,-0.01,855.6274811342796,20240104
8,0.0,855.6274811342796,20240104
8,0.01,793.0279440252662,20240104
8,0.02,793.0279440252662,20240104
8,0.03,793.0279440252662,20240104
8,0.04,793.0279440252662,20240104
8,0.05,793.0279440252662,20240104
8,-0.05,873.6077705362177,20240105
8,-0.04,873.6077705362177,20240105
8,-0.03,873.6077705362177,20240105
8,-0.02,873.6077705362177,20240105
8,-0.01,873.6077705362177,20240105
8,0.0,873.6077705362177,20240105
8,0.01,831.1137354576671,20240105
8,0.02,831.1137354576671,20240105
8,0.03,831.1137354576671,20240105
8,0.04,831.1137354576671,20240105
8,0.05,831.1137354576671,20240105
8,-0.05,891.2702751063853,20240106
8,-0.04,891.2702751063853,20240106
8,-0.03,891.2702751063853,20240106
8,-0.02,891.2702751063853,20240106
8,-0.01,891.2702751063853,20240106
8,0.0,891.2702751063853,20240106
8,0.01,852.1453500132565,20240106
8,0.02,852.1453500132565,20240106
8,0.03,852.1453500132565,20240106
8,0.04,852.1453500132565,20240106
8,0.05,852.1453500132565,20240106
8,-0.05,863.8121670278263,20240107
8,-0.04,863.8121670278263,20240107
8,-0.03,863.8121670278263,20240107
8,-0.02,863.8121670278263,20240107
8,-0.01,863.8121670278263,20240107
8,0.0,863.8121670278263,20240107
8,0.01,813.66297303415,20240107
8,0.02,813.66297303415,20240107
8,0.03,813.66297303415,20240107
8,0.04,813.66297303415,20240107
8,0.05,813.66297303415,20240107
8,-0.05,913.8420061570033,20240108
8,-0.04,913.8420061570033,20240108
8,-0.03,913.8420061570033,20240108
8,-0.02,913.8420061570033,20240108
8,-0.01,913.8420061570033,20240108
8,0.0,913.8420061570033,20240108
8,0.01,833.0562870507658,20240108
8,0.02,833.0562870507658,20240108
8,0.03,833.0562870507658,20240108
8,0.04,833.0562870507658,20240108
8,0.05,833.0562870507658,20240108
8,-0.05,619.7722166644423,20240109
8,-0.04,619.7722166644423,20240109
8,-0.03,619.7722166644423,20240109
8,-0.02,619.7722166644423,20240109
8,-0.01,619.7722166644423,20240109
8,0.0,619.7722166644423,20240109
8,0.01,567.1650664112462,20240109
8,0.02,567.1650664112462,20240109
8,0.03,567.1650664112462,20240109
8,0.04,567.1650664112462,20240109
8,0.05,567.1650664112462,20240109
8,-0.05,584.4197412201918,20240110
8,-0.04,584.4197412201918,20240110
8,-0.03,584.4197412201918,20240110
8,-0.02,584.4197412201918,20240110
8,-0.01,584.4197412201918,20240110
8,0.0,584.4197412201918,20240110
8,0.01,538.8653892311813,20240110
8,0.02,538.8653892311813,20240110
8,0.03,538.8653892311813,20240110
8,0.04,538.8653892311813,20240110
8,0.05,538.8653892311813,20240110
8,-0.05,570.3867673734379,20240111
8,-0.04,570.3867673734379,20240111
8,-0.03,570.3867673734379,20240111
8,-0.02,570.3867673734379,20240111
8,-0.01,570.3867673734379,20240111
8,0.0,570.3867673734379,20240111
8,0.01,517.5902520426282,20240111
8,0.02,517.5902520426282,20240111
8,0.03,517.5902520426282,20240111
8,0.04,517.5902520426282,20240111
8,0.05,517.5902520426282,20240111
8,-0.05,617.5827717104803,20240112
8,-0.04,617.5827717104803,20240112
8,-0.03,617.5827717104803,20240112
8,-0.02,617.5827717104803,20240112
8,-0.01,617.5827717104803,20240112
8,0.0,617.5827717104803,20240112
8,0.01,560.8218500279348,20240112
8,0.02,560.8218500279348,20240112
8,0.03,560.8218500279348,20240112
8,0.04,560.8218500279348,20240112
8,0.05,560.8218500279348,20240112
8,-0.05,612.4203122369888,20240113
8,-0.04,612.4203122369888,20240113
8,-0.03,612.4203122369888,20240113
8,-0.02,612.4203122369888,20240113
8,-0.01,612.4203122369888,20240113
